ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.1,14.631671001797391,-1,300,-1,-1,-1,14.631671001797391,-1,300,-1
185.18.250.2,13.473448666358962,-1,296,-1,-1,-1,13.473448666358962,-1,296,-1
185.18.250.3,10.501532862830352,-1,278,-1,-1,-1,10.501532862830352,-1,278,-1
185.18.250.4,14.491334155098645,-1,255,-1,-1,-1,14.491334155098645,-1,255,-1
185.18.250.5,8.466865593592617,-1,260,-1,-1,-1,8.466865593592617,-1,260,-1
185.18.250.6,13.451397368842608,-1,210,-1,-1,-1,13.451397368842608,-1,210,-1
185.18.250.7,12.58063835354996,-1,261,-1,-1,-1,12.58063835354996,-1,261,-1
185.18.250.9,12.304678040113982,-1,220,-1,-1,-1,12.304678040113982,-1,220,-1
185.18.250.10,12.183548137521761,-1,237,-1,-1,-1,12.183548137521761,-1,237,-1
185.18.250.11,11.288556240178387,-1,214,-1,-1,-1,11.288556240178387,-1,214,-1
185.18.250.12,9.040522049443371,-1,254,-1,-1,-1,9.040522049443371,-1,254,-1
185.18.250.13,12.623775328153638,-1,254,-1,-1,-1,12.623775328153638,-1,254,-1
185.18.250.14,12.096221510771658,-1,215,-1,-1,-1,12.096221510771658,-1,215,-1
185.18.250.15,13.338962152923632,-1,228,-1,-1,-1,13.338962152923632,-1,228,-1
185.18.250.16,12.821271206966914,-1,264,-1,-1,-1,12.821271206966914,-1,264,-1
185.18.250.17,14.62742530716129,-1,270,-1,-1,-1,14.62742530716129,-1,270,-1
185.18.250.18,9.439898824981285,-1,278,-1,-1,-1,9.439898824981285,-1,278,-1
185.18.250.19,14.334486865221946,-1,245,-1,-1,-1,14.334486865221946,-1,245,-1
185.18.250.20,12.757436903889893,-1,282,-1,-1,-1,12.757436903889893,-1,282,-1
185.18.250.21,9.814608065019714,-1,227,-1,-1,-1,9.814608065019714,-1,227,-1
185.18.250.22,13.318237998505362,-1,213,-1,-1,-1,13.318237998505362,-1,213,-1
185.18.250.23,8.663628483798165,-1,219,-1,-1,-1,8.663628483798165,-1,219,-1
185.18.250.24,16.30171341597808,-1,240,-1,-1,-1,16.30171341597808,-1,240,-1
185.18.250.25,13.652953060409867,-1,237,-1,-1,-1,13.652953060409867,-1,237,-1
185.18.250.26,14.526029810095041,-1,245,-1,-1,-1,14.526029810095041,-1,245,-1
185.18.250.27,10.87712955163316,-1,245,-1,-1,-1,10.87712955163316,-1,245,-1
185.18.250.28,12.104860655449166,-1,280,-1,-1,-1,12.104860655449166,-1,280,-1
185.18.250.29,14.43288070024611,-1,216,-1,-1,-1,14.43288070024611,-1,216,-1
185.18.250.30,12.659693127501509,-1,349,-1,-1,-1,12.659693127501509,-1,349,-1
185.18.250.31,14.036995765805749,-1,239,-1,-1,-1,14.036995765805749,-1,239,-1
185.18.250.32,14.41189869425996,-1,332,-1,-1,-1,14.41189869425996,-1,332,-1
185.18.250.33,10.139791603190785,-1,316,-1,-1,-1,10.139791603190785,-1,316,-1
185.18.250.34,7.1632845278325,-1,287,-1,-1,-1,7.1632845278325,-1,287,-1
185.18.250.36,9.14554614245734,-1,267,-1,-1,-1,9.14554614245734,-1,267,-1
185.18.250.37,11.389435376239751,-1,214,-1,-1,-1,11.389435376239751,-1,214,-1
185.18.250.38,12.954373223986467,-1,231,-1,-1,-1,12.954373223986467,-1,231,-1
185.18.250.39,12.386333712129273,-1,315,-1,-1,-1,12.386333712129273,-1,315,-1
185.18.250.40,9.593861041887969,-1,287,-1,-1,-1,9.593861041887969,-1,287,-1
185.18.250.41,9.62401904927409,-1,217,-1,-1,-1,9.62401904927409,-1,217,-1
185.18.250.42,13.52235192383184,-1,275,-1,-1,-1,13.52235192383184,-1,275,-1
185.18.250.43,10.082167522854427,-1,218,-1,-1,-1,10.082167522854427,-1,218,-1
185.18.250.44,11.669419239539794,-1,232,-1,-1,-1,11.669419239539794,-1,232,-1
185.18.250.45,15.079433744617909,-1,399,-1,-1,-1,15.079433744617909,-1,399,-1
185.18.250.46,14.300217515111596,-1,261,-1,-1,-1,14.300217515111596,-1,261,-1
185.18.250.47,13.877289546815476,-1,294,-1,-1,-1,13.877289546815476,-1,294,-1
185.18.250.48,13.070083338947605,-1,295,-1,-1,-1,13.070083338947605,-1,295,-1
185.18.250.49,13.100627970402137,-1,246,-1,-1,-1,13.100627970402137,-1,246,-1
185.18.250.50,13.675429910669461,-1,293,-1,-1,-1,13.675429910669461,-1,293,-1
185.18.250.51,11.343832191751305,-1,259,-1,-1,-1,11.343832191751305,-1,259,-1
185.18.250.52,13.250395354508983,-1,229,-1,-1,-1,13.250395354508983,-1,229,-1
185.18.250.53,14.390462720849207,-1,273,-1,-1,-1,14.390462720849207,-1,273,-1
185.18.250.54,8.931155782035999,-1,245,-1,-1,-1,8.931155782035999,-1,245,-1
185.18.250.55,12.874912006007298,-1,233,-1,-1,-1,12.874912006007298,-1,233,-1
185.18.250.56,11.401654890396259,-1,219,-1,-1,-1,11.401654890396259,-1,219,-1
185.18.250.57,11.257519530529704,-1,251,-1,-1,-1,11.257519530529704,-1,251,-1
185.18.250.58,10.832170827006124,-1,201,-1,-1,-1,10.832170827006124,-1,201,-1
185.18.250.59,15.157166650414698,-1,242,-1,-1,-1,15.157166650414698,-1,242,-1
185.18.250.60,13.199612677161413,-1,205,-1,-1,-1,13.199612677161413,-1,205,-1
185.18.250.61,13.544519939688833,-1,201,-1,-1,-1,13.544519939688833,-1,201,-1
185.18.250.62,14.315328866760476,-1,186,-1,-1,-1,14.315328866760476,-1,186,-1
185.18.250.63,14.135723905779987,-1,265,-1,-1,-1,14.135723905779987,-1,265,-1
185.18.250.64,13.506666409412617,-1,278,-1,-1,-1,13.506666409412617,-1,278,-1
185.18.250.65,12.704267954363765,-1,286,-1,-1,-1,12.704267954363765,-1,286,-1
185.18.250.66,13.630892304620742,-1,236,-1,-1,-1,13.630892304620742,-1,236,-1
185.18.250.67,14.703917866322453,-1,215,-1,-1,-1,14.703917866322453,-1,215,-1
185.18.250.68,13.778739824749007,-1,296,-1,-1,-1,13.778739824749007,-1,296,-1
185.18.250.69,13.564019552711345,-1,228,-1,-1,-1,13.564019552711345,-1,228,-1
185.18.250.70,12.18769191807236,-1,286,-1,-1,-1,12.18769191807236,-1,286,-1
185.18.250.71,12.141593072987165,-1,232,-1,-1,-1,12.141593072987165,-1,232,-1
185.18.250.72,15.888446265397524,-1,232,-1,-1,-1,15.888446265397524,-1,232,-1
185.18.250.73,13.03193295977943,-1,276,-1,-1,-1,13.03193295977943,-1,276,-1
185.18.250.74,15.422781429882503,-1,278,-1,-1,-1,15.422781429882503,-1,278,-1
185.18.250.75,15.402225756371998,-1,244,-1,-1,-1,15.402225756371998,-1,244,-1
185.18.250.76,9.927956419106518,-1,232,-1,-1,-1,9.927956419106518,-1,232,-1
185.18.250.77,14.229988633811649,-1,267,-1,-1,-1,14.229988633811649,-1,267,-1
185.18.250.78,14.291495450795335,-1,209,-1,-1,-1,14.291495450795335,-1,209,-1
185.18.250.79,10.048545275842063,-1,220,-1,-1,-1,10.048545275842063,-1,220,-1
185.18.250.80,13.94130845076798,-1,209,-1,-1,-1,13.94130845076798,-1,209,-1
185.18.250.81,14.057907896652123,-1,248,-1,-1,-1,14.057907896652123,-1,248,-1
185.18.250.82,17.30037021711341,-1,294,-1,-1,-1,17.30037021711341,-1,294,-1
185.18.250.83,7.103357843365914,-1,282,-1,-1,-1,7.103357843365914,-1,282,-1
185.18.250.84,11.153877867376904,-1,291,-1,-1,-1,11.153877867376904,-1,291,-1
185.18.250.85,13.154401680599733,-1,210,-1,-1,-1,13.154401680599733,-1,210,-1
185.18.250.86,7.976825407747619,-1,208,-1,-1,-1,7.976825407747619,-1,208,-1
185.18.250.87,12.905358104677736,-1,214,-1,-1,-1,12.905358104677736,-1,214,-1
185.18.250.89,12.009934077083692,-1,189,-1,-1,-1,12.009934077083692,-1,189,-1
185.18.250.90,11.839436229818876,-1,276,-1,-1,-1,11.839436229818876,-1,276,-1
185.18.250.91,12.061993035433474,-1,184,-1,-1,-1,12.061993035433474,-1,184,-1
185.18.250.92,9.321795451948894,-1,442,-1,-1,-1,9.321795451948894,-1,442,-1
185.18.250.93,9.874740033604324,-1,257,-1,-1,-1,9.874740033604324,-1,257,-1
185.18.250.94,14.62716267399433,-1,212,-1,-1,-1,14.62716267399433,-1,212,-1
185.18.250.95,10.989965364841945,-1,217,-1,-1,-1,10.989965364841945,-1,217,-1
185.18.250.96,14.908592901299041,-1,205,-1,-1,-1,14.908592901299041,-1,205,-1
185.18.250.97,11.662785316160019,-1,199,-1,-1,-1,11.662785316160019,-1,199,-1
185.18.250.98,15.612626383604706,-1,217,-1,-1,-1,15.612626383604706,-1,217,-1
185.18.250.99,11.661626535917396,-1,210,-1,-1,-1,11.661626535917396,-1,210,-1
185.18.250.100,10.737506578971722,-1,193,-1,-1,-1,10.737506578971722,-1,193,-1
185.18.250.101,11.15354959270035,-1,194,-1,-1,-1,11.15354959270035,-1,194,-1
185.18.250.102,13.118862883318096,-1,207,-1,-1,-1,13.118862883318096,-1,207,-1
185.18.250.103,12.74835752549914,-1,204,-1,-1,-1,12.74835752549914,-1,204,-1
185.18.250.104,16.521359588037978,-1,201,-1,-1,-1,16.521359588037978,-1,201,-1
185.18.250.105,15.335488148257841,-1,191,-1,-1,-1,15.335488148257841,-1,191,-1
