ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.80,7.580493805108711,-1,438,-1,-1,-1,7.580493805108711,-1,438,-1
185.18.250.57,11.25093871396703,-1,335,-1,-1,-1,11.25093871396703,-1,335,-1
185.18.250.183,7.848005403473758,-1,427,-1,-1,-1,7.848005403473758,-1,427,-1
185.18.250.210,11.251990248214653,-1,356,-1,-1,-1,11.251990248214653,-1,356,-1
185.18.250.223,11.223300941851177,-1,398,-1,-1,-1,11.223300941851177,-1,398,-1
185.18.250.69,10.50714853887547,-1,366,-1,-1,-1,10.50714853887547,-1,366,-1
185.18.250.140,8.905087242573773,-1,356,-1,-1,-1,8.905087242573773,-1,356,-1
185.18.250.141,8.488315292787036,-1,368,-1,-1,-1,8.488315292787036,-1,368,-1
185.18.250.8,8.496559769694297,-1,447,-1,-1,-1,8.496559769694297,-1,447,-1
185.18.250.114,8.810753560000164,-1,367,-1,-1,-1,8.810753560000164,-1,367,-1
185.18.250.195,9.114944370788317,-1,365,-1,-1,-1,9.114944370788317,-1,365,-1
185.18.250.86,9.721840049183594,-1,370,-1,-1,-1,9.721840049183594,-1,370,-1
185.18.250.203,8.555584240711793,-1,294,-1,-1,-1,8.555584240711793,-1,294,-1
185.18.250.85,8.671345919807935,-1,321,-1,-1,-1,8.671345919807935,-1,321,-1
185.18.250.100,8.602392515192342,-1,329,-1,-1,-1,8.602392515192342,-1,329,-1
185.18.250.251,10.642705112758737,-1,340,-1,-1,-1,10.642705112758737,-1,340,-1
185.18.250.46,9.120107217933738,-1,291,-1,-1,-1,9.120107217933738,-1,291,-1
185.18.250.178,10.483890245019012,-1,277,-1,-1,-1,10.483890245019012,-1,277,-1
185.18.250.200,7.777926131272498,-1,277,-1,-1,-1,7.777926131272498,-1,277,-1
185.18.250.168,10.718441310844852,-1,288,-1,-1,-1,10.718441310844852,-1,288,-1
103.21.244.194,10.573286222524723,-1,188,-1,-1,-1,10.573286222524723,-1,188,-1
103.21.244.178,14.191178231304763,-1,174,-1,-1,-1,14.191178231304763,-1,174,-1
154.84.175.94,14.14700267187218,-1,186,-1,-1,-1,14.14700267187218,-1,186,-1
154.84.175.35,13.940513077173561,-1,179,-1,-1,-1,13.940513077173561,-1,179,-1
154.84.175.85,11.759972320003781,-1,222,-1,-1,-1,11.759972320003781,-1,222,-1
154.84.175.236,11.13231662846241,-1,207,-1,-1,-1,11.13231662846241,-1,207,-1
154.84.175.43,9.932588021376251,-1,204,-1,-1,-1,9.932588021376251,-1,204,-1
154.84.175.5,12.381159250226089,-1,197,-1,-1,-1,12.381159250226089,-1,197,-1
154.84.175.164,7.603837626567908,-1,222,-1,-1,-1,7.603837626567908,-1,222,-1
154.84.175.226,10.03006348580856,-1,191,-1,-1,-1,10.03006348580856,-1,191,-1
154.84.175.66,11.618263143192177,-1,195,-1,-1,-1,11.618263143192177,-1,195,-1
154.84.175.29,12.839314802624404,-1,217,-1,-1,-1,12.839314802624404,-1,217,-1
154.84.175.50,11.099944104283244,-1,222,-1,-1,-1,11.099944104283244,-1,222,-1
154.84.175.157,11.768769396038715,-1,211,-1,-1,-1,11.768769396038715,-1,211,-1
154.84.175.221,12.298213224153862,-1,204,-1,-1,-1,12.298213224153862,-1,204,-1
154.84.175.227,12.582261252239345,-1,204,-1,-1,-1,12.582261252239345,-1,204,-1
154.84.175.177,11.701484483221398,-1,238,-1,-1,-1,11.701484483221398,-1,238,-1
154.84.175.171,11.494805153258504,-1,231,-1,-1,-1,11.494805153258504,-1,231,-1
154.84.175.139,11.83009988987189,-1,207,-1,-1,-1,11.83009988987189,-1,207,-1
154.84.175.78,11.990372630341355,-1,237,-1,-1,-1,11.990372630341355,-1,237,-1
154.84.175.135,11.158524455763022,-1,208,-1,-1,-1,11.158524455763022,-1,208,-1
154.84.175.205,11.694766705688677,-1,198,-1,-1,-1,11.694766705688677,-1,198,-1
185.238.228.249,11.31439592010333,-1,236,-1,-1,-1,11.31439592010333,-1,236,-1
185.238.228.187,11.227675591604687,-1,271,-1,-1,-1,11.227675591604687,-1,271,-1
185.238.228.228,11.56840485311157,-1,255,-1,-1,-1,11.56840485311157,-1,255,-1
185.238.228.61,10.218505887891357,-1,309,-1,-1,-1,10.218505887891357,-1,309,-1
185.238.228.115,10.365081625836611,-1,253,-1,-1,-1,10.365081625836611,-1,253,-1
