ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.0,14.315285831961816,-1,228,-1,-1,-1,14.315285831961816,-1,228,-1
185.18.250.1,12.483394939043732,-1,203,-1,-1,-1,12.483394939043732,-1,203,-1
185.18.250.2,9.955918428826454,-1,234,-1,-1,-1,9.955918428826454,-1,234,-1
185.18.250.3,15.185974082451532,-1,243,-1,-1,-1,15.185974082451532,-1,243,-1
185.18.250.4,13.189335901001796,-1,289,-1,-1,-1,13.189335901001796,-1,289,-1
185.18.250.5,13.520703695851937,-1,188,-1,-1,-1,13.520703695851937,-1,188,-1
185.18.250.6,10.370513560333018,-1,213,-1,-1,-1,10.370513560333018,-1,213,-1
185.18.250.7,12.350075105456096,-1,213,-1,-1,-1,12.350075105456096,-1,213,-1
185.18.250.8,10.089145164370198,-1,210,-1,-1,-1,10.089145164370198,-1,210,-1
185.18.250.9,11.425851749371743,-1,216,-1,-1,-1,11.425851749371743,-1,216,-1
185.18.250.10,12.827699415738284,-1,184,-1,-1,-1,12.827699415738284,-1,184,-1
185.18.250.11,12.412816064988695,-1,265,-1,-1,-1,12.412816064988695,-1,265,-1
185.18.250.12,9.794873074495134,-1,178,-1,-1,-1,9.794873074495134,-1,178,-1
185.18.250.13,9.34077874351123,-1,195,-1,-1,-1,9.34077874351123,-1,195,-1
185.18.250.14,8.195819855271937,-1,223,-1,-1,-1,8.195819855271937,-1,223,-1
185.18.250.15,9.109374206527313,-1,178,-1,-1,-1,9.109374206527313,-1,178,-1
185.18.250.16,11.557804357517137,-1,194,-1,-1,-1,11.557804357517137,-1,194,-1
185.18.250.17,14.0779543492174,-1,180,-1,-1,-1,14.0779543492174,-1,180,-1
185.18.250.18,13.577478805221586,-1,200,-1,-1,-1,13.577478805221586,-1,200,-1
185.18.250.19,13.891439993893172,-1,235,-1,-1,-1,13.891439993893172,-1,235,-1
185.18.250.20,15.189261617310393,-1,200,-1,-1,-1,15.189261617310393,-1,200,-1
185.18.250.21,12.89319531630915,-1,196,-1,-1,-1,12.89319531630915,-1,196,-1
