ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.226,15.131809408667946,-1,211,-1,-1,-1,15.131809408667946,-1,211,-1
185.18.250.79,11.971215331993141,-1,237,-1,-1,-1,11.971215331993141,-1,237,-1
185.18.250.67,11.303645636206069,-1,243,-1,-1,-1,11.303645636206069,-1,243,-1
185.18.250.142,10.630161699356664,-1,232,-1,-1,-1,10.630161699356664,-1,232,-1
185.18.250.55,11.875407029519627,-1,239,-1,-1,-1,11.875407029519627,-1,239,-1
185.18.250.84,14.839029637636525,-1,200,-1,-1,-1,14.839029637636525,-1,200,-1
185.18.250.9,13.053589258559693,-1,213,-1,-1,-1,13.053589258559693,-1,213,-1
185.18.250.27,11.517851893004503,-1,204,-1,-1,-1,11.517851893004503,-1,204,-1
185.18.250.11,14.258354031916882,-1,221,-1,-1,-1,14.258354031916882,-1,221,-1
185.18.250.47,13.211746729198687,-1,226,-1,-1,-1,13.211746729198687,-1,226,-1
185.18.250.39,14.515930199574946,-1,230,-1,-1,-1,14.515930199574946,-1,230,-1
185.18.250.243,10.89308184154511,-1,210,-1,-1,-1,10.89308184154511,-1,210,-1
185.18.250.214,9.506280621210465,-1,173,-1,-1,-1,9.506280621210465,-1,173,-1
185.18.250.166,12.918997818631032,-1,208,-1,-1,-1,12.918997818631032,-1,208,-1
185.18.250.211,14.068815359162581,-1,192,-1,-1,-1,14.068815359162581,-1,192,-1
185.18.250.106,12.32899510424453,-1,184,-1,-1,-1,12.32899510424453,-1,184,-1
185.18.250.161,13.309951298086107,-1,202,-1,-1,-1,13.309951298086107,-1,202,-1
173.245.49.39,11.675734894183758,-1,172,-1,-1,-1,11.675734894183758,-1,172,-1
103.21.244.143,13.521010594054081,-1,188,-1,-1,-1,13.521010594054081,-1,188,-1
103.21.244.55,12.979835306751234,-1,179,-1,-1,-1,12.979835306751234,-1,179,-1
103.21.244.201,13.705399525295412,-1,168,-1,-1,-1,13.705399525295412,-1,168,-1
103.21.244.148,13.695630231318715,-1,186,-1,-1,-1,13.695630231318715,-1,186,-1
154.84.175.78,11.545427149563174,-1,190,-1,-1,-1,11.545427149563174,-1,190,-1
154.84.175.55,12.23443776467133,-1,181,-1,-1,-1,12.23443776467133,-1,181,-1
154.84.175.40,13.431783154806004,-1,185,-1,-1,-1,13.431783154806004,-1,185,-1
154.84.175.117,13.319327616658596,-1,195,-1,-1,-1,13.319327616658596,-1,195,-1
154.84.175.43,11.298284932927476,-1,210,-1,-1,-1,11.298284932927476,-1,210,-1
154.84.175.205,12.486473831944437,-1,213,-1,-1,-1,12.486473831944437,-1,213,-1
154.84.175.249,13.021163948819884,-1,216,-1,-1,-1,13.021163948819884,-1,216,-1
154.84.175.58,11.532881397773245,-1,193,-1,-1,-1,11.532881397773245,-1,193,-1
154.84.175.61,13.610570677066075,-1,194,-1,-1,-1,13.610570677066075,-1,194,-1
154.84.175.56,11.976769020622228,-1,190,-1,-1,-1,11.976769020622228,-1,190,-1
154.84.175.209,12.697016026549075,-1,186,-1,-1,-1,12.697016026549075,-1,186,-1
154.84.175.247,12.51598702217878,-1,205,-1,-1,-1,12.51598702217878,-1,205,-1
154.84.175.149,11.697998561391588,-1,207,-1,-1,-1,11.697998561391588,-1,207,-1
