ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.0,12.348986558798405,-1,222,-1,-1,-1,12.348986558798405,-1,222,-1
185.18.250.1,12.276018668684483,-1,213,-1,-1,-1,12.276018668684483,-1,213,-1
185.18.250.2,12.835549749268269,-1,240,-1,-1,-1,12.835549749268269,-1,240,-1
185.18.250.3,11.440881653763148,-1,255,-1,-1,-1,11.440881653763148,-1,255,-1
185.18.250.4,12.060119757222404,-1,266,-1,-1,-1,12.060119757222404,-1,266,-1
185.18.250.5,12.817925612613156,-1,233,-1,-1,-1,12.817925612613156,-1,233,-1
185.18.250.6,11.931320100164921,-1,233,-1,-1,-1,11.931320100164921,-1,233,-1
185.18.250.7,14.941612102017793,-1,227,-1,-1,-1,14.941612102017793,-1,227,-1
185.18.250.8,14.579309823378129,-1,194,-1,-1,-1,14.579309823378129,-1,194,-1
185.18.250.9,11.743437308427302,-1,193,-1,-1,-1,11.743437308427302,-1,193,-1
185.18.250.10,13.681650833441186,-1,192,-1,-1,-1,13.681650833441186,-1,192,-1
185.18.250.11,15.860301512424785,-1,225,-1,-1,-1,15.860301512424785,-1,225,-1
185.18.250.12,14.293353317442207,-1,209,-1,-1,-1,14.293353317442207,-1,209,-1
185.18.250.13,11.437351556463993,-1,200,-1,-1,-1,11.437351556463993,-1,200,-1
185.18.250.14,11.75036369947263,-1,189,-1,-1,-1,11.75036369947263,-1,189,-1
185.18.250.15,13.541881926141551,-1,191,-1,-1,-1,13.541881926141551,-1,191,-1
185.18.250.16,11.435026500917715,-1,218,-1,-1,-1,11.435026500917715,-1,218,-1
185.18.250.17,12.23510444463709,-1,313,-1,-1,-1,12.23510444463709,-1,313,-1
185.18.250.18,10.012058398064589,-1,291,-1,-1,-1,10.012058398064589,-1,291,-1
185.18.250.19,11.209763255359542,-1,283,-1,-1,-1,11.209763255359542,-1,283,-1
185.18.250.20,9.548403597065214,-1,273,-1,-1,-1,9.548403597065214,-1,273,-1
185.18.250.21,9.482440795488595,-1,248,-1,-1,-1,9.482440795488595,-1,248,-1
185.18.250.22,10.746739187504717,-1,216,-1,-1,-1,10.746739187504717,-1,216,-1
185.18.250.23,13.158066787307575,-1,237,-1,-1,-1,13.158066787307575,-1,237,-1
185.18.250.24,11.291612875000949,-1,235,-1,-1,-1,11.291612875000949,-1,235,-1
185.18.250.25,14.386697599086226,-1,219,-1,-1,-1,14.386697599086226,-1,219,-1
185.18.250.26,14.732593845528466,-1,195,-1,-1,-1,14.732593845528466,-1,195,-1
185.18.250.27,14.089671849720629,-1,229,-1,-1,-1,14.089671849720629,-1,229,-1
185.18.250.28,14.309488222741173,-1,230,-1,-1,-1,14.309488222741173,-1,230,-1
185.18.250.29,11.818294723253237,-1,206,-1,-1,-1,11.818294723253237,-1,206,-1
