ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.0,8.28670035863186,-1,217,-1,-1,-1,8.28670035863186,-1,217,-1
185.18.250.1,12.054618027867736,-1,238,-1,-1,-1,12.054618027867736,-1,238,-1
185.18.250.2,11.5898101925658,-1,278,-1,-1,-1,11.5898101925658,-1,278,-1
185.18.250.3,10.779678371394489,-1,249,-1,-1,-1,10.779678371394489,-1,249,-1
185.18.250.4,10.211601747948118,-1,260,-1,-1,-1,10.211601747948118,-1,260,-1
185.18.250.5,13.741149347149838,-1,310,-1,-1,-1,13.741149347149838,-1,310,-1
185.18.250.6,11.832128132355304,-1,261,-1,-1,-1,11.832128132355304,-1,261,-1
185.18.250.7,8.817257586261656,-1,251,-1,-1,-1,8.817257586261656,-1,251,-1
185.18.250.8,12.295912634314144,-1,280,-1,-1,-1,12.295912634314144,-1,280,-1
185.18.250.9,13.759537767492297,-1,340,-1,-1,-1,13.759537767492297,-1,340,-1
185.18.250.10,13.116545904493453,-1,252,-1,-1,-1,13.116545904493453,-1,252,-1
185.18.250.11,9.915409165488654,-1,278,-1,-1,-1,9.915409165488654,-1,278,-1
185.18.250.12,7.462828514062013,-1,218,-1,-1,-1,7.462828514062013,-1,218,-1
185.18.250.13,11.185403942765133,-1,285,-1,-1,-1,11.185403942765133,-1,285,-1
185.18.250.14,9.071486008507543,-1,234,-1,-1,-1,9.071486008507543,-1,234,-1
185.18.250.15,8.435049664176903,-1,253,-1,-1,-1,8.435049664176903,-1,253,-1
185.18.250.16,8.067684321701005,-1,284,-1,-1,-1,8.067684321701005,-1,284,-1
185.18.250.17,8.848993594626682,-1,257,-1,-1,-1,8.848993594626682,-1,257,-1
185.18.250.18,8.579645757763886,-1,275,-1,-1,-1,8.579645757763886,-1,275,-1
185.18.250.19,7.721860961896744,-1,262,-1,-1,-1,7.721860961896744,-1,262,-1
185.18.250.20,11.172580632482216,-1,228,-1,-1,-1,11.172580632482216,-1,228,-1
185.18.250.21,10.07392878564849,-1,273,-1,-1,-1,10.07392878564849,-1,273,-1
185.18.250.22,12.312325530562482,-1,291,-1,-1,-1,12.312325530562482,-1,291,-1
185.18.250.23,10.690420210219198,-1,216,-1,-1,-1,10.690420210219198,-1,216,-1
185.18.250.24,10.718630444160599,-1,280,-1,-1,-1,10.718630444160599,-1,280,-1
185.18.250.25,13.612404644018252,-1,422,-1,-1,-1,13.612404644018252,-1,422,-1
185.18.250.26,15.651789014987203,-1,313,-1,-1,-1,15.651789014987203,-1,313,-1
185.18.250.27,11.841683091562206,-1,239,-1,-1,-1,11.841683091562206,-1,239,-1
185.18.250.28,14.328846416470103,-1,238,-1,-1,-1,14.328846416470103,-1,238,-1
185.18.250.29,13.338816920871025,-1,425,-1,-1,-1,13.338816920871025,-1,425,-1
185.18.250.30,13.722474346213108,-1,207,-1,-1,-1,13.722474346213108,-1,207,-1
185.18.250.31,13.650625515178458,-1,206,-1,-1,-1,13.650625515178458,-1,206,-1
185.18.250.32,13.598494225155333,-1,255,-1,-1,-1,13.598494225155333,-1,255,-1
185.18.250.33,13.76602520186548,-1,195,-1,-1,-1,13.76602520186548,-1,195,-1
185.18.250.34,14.457919205128283,-1,232,-1,-1,-1,14.457919205128283,-1,232,-1
185.18.250.35,13.71886711039718,-1,227,-1,-1,-1,13.71886711039718,-1,227,-1
185.18.250.36,2.287556160574188,-1,245,-1,-1,-1,2.287556160574188,-1,245,-1
185.18.250.37,11.074039993248654,-1,285,-1,-1,-1,11.074039993248654,-1,285,-1
185.18.250.38,10.1074237207739,-1,241,-1,-1,-1,10.1074237207739,-1,241,-1
185.18.250.39,10.39949058097602,-1,212,-1,-1,-1,10.39949058097602,-1,212,-1
185.18.250.40,10.286878010757167,-1,249,-1,-1,-1,10.286878010757167,-1,249,-1
185.18.250.41,13.504496524643738,-1,259,-1,-1,-1,13.504496524643738,-1,259,-1
185.18.250.42,11.356075378907931,-1,212,-1,-1,-1,11.356075378907931,-1,212,-1
185.18.250.43,13.360407754343852,-1,203,-1,-1,-1,13.360407754343852,-1,203,-1
185.18.250.44,15.117253385642796,-1,182,-1,-1,-1,15.117253385642796,-1,182,-1
185.18.250.45,12.69388823396125,-1,193,-1,-1,-1,12.69388823396125,-1,193,-1
185.18.250.46,14.297159928262252,-1,206,-1,-1,-1,14.297159928262252,-1,206,-1
185.18.250.47,11.063381531940845,-1,200,-1,-1,-1,11.063381531940845,-1,200,-1
185.18.250.48,12.865918792294638,-1,214,-1,-1,-1,12.865918792294638,-1,214,-1
185.18.250.49,13.997005795539799,-1,215,-1,-1,-1,13.997005795539799,-1,215,-1
185.18.250.50,8.719170715258324,-1,237,-1,-1,-1,8.719170715258324,-1,237,-1
185.18.250.51,7.163065237166982,-1,233,-1,-1,-1,7.163065237166982,-1,233,-1
