ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.247,12.172693392367911,-1,233,-1,-1,-1,12.172693392367911,-1,233,-1
185.18.250.1,9.716568663712707,-1,262,-1,-1,-1,9.716568663712707,-1,262,-1
185.18.250.130,11.42904426445579,-1,268,-1,-1,-1,11.42904426445579,-1,268,-1
185.18.250.218,11.10329454599566,-1,252,-1,-1,-1,11.10329454599566,-1,252,-1
185.18.250.156,11.312182003950626,-1,226,-1,-1,-1,11.312182003950626,-1,226,-1
185.18.250.194,11.10389527550973,-1,311,-1,-1,-1,11.10389527550973,-1,311,-1
185.18.250.82,12.316612756599646,-1,318,-1,-1,-1,12.316612756599646,-1,318,-1
185.18.250.95,11.292282930236048,-1,281,-1,-1,-1,11.292282930236048,-1,281,-1
185.18.250.25,13.582573096995851,-1,284,-1,-1,-1,13.582573096995851,-1,284,-1
185.18.250.170,12.572967215359117,-1,290,-1,-1,-1,12.572967215359117,-1,290,-1
185.18.250.187,11.974455373580657,-1,298,-1,-1,-1,11.974455373580657,-1,298,-1
185.18.250.79,10.64068962221562,-1,308,-1,-1,-1,10.64068962221562,-1,308,-1
185.18.250.246,11.385888660312816,-1,290,-1,-1,-1,11.385888660312816,-1,290,-1
185.18.250.239,11.23606331377342,-1,261,-1,-1,-1,11.23606331377342,-1,261,-1
185.18.250.22,11.831254602042987,-1,277,-1,-1,-1,11.831254602042987,-1,277,-1
185.18.250.56,10.610603350749853,-1,302,-1,-1,-1,10.610603350749853,-1,302,-1
185.18.250.244,11.089953328415044,-1,180,-1,-1,-1,11.089953328415044,-1,180,-1
185.18.250.91,13.63190708723808,-1,208,-1,-1,-1,13.63190708723808,-1,208,-1
185.18.250.64,11.239373593667304,-1,175,-1,-1,-1,11.239373593667304,-1,175,-1
185.18.250.165,12.128244481591732,-1,193,-1,-1,-1,12.128244481591732,-1,193,-1
173.245.58.73,10.692168343844987,-1,170,-1,-1,-1,10.692168343844987,-1,170,-1
173.245.49.243,14.499222324353896,-1,172,-1,-1,-1,14.499222324353896,-1,172,-1
103.21.244.148,10.50306421615226,-1,168,-1,-1,-1,10.50306421615226,-1,168,-1
103.21.244.176,13.804654612007894,-1,177,-1,-1,-1,13.804654612007894,-1,177,-1
103.21.244.26,11.403941846667875,-1,178,-1,-1,-1,11.403941846667875,-1,178,-1
103.21.244.14,12.64402352757595,-1,168,-1,-1,-1,12.64402352757595,-1,168,-1
103.21.244.144,13.520190021315381,-1,195,-1,-1,-1,13.520190021315381,-1,195,-1
103.21.244.122,12.038701052531076,-1,205,-1,-1,-1,12.038701052531076,-1,205,-1
154.84.175.146,12.49851072427782,-1,199,-1,-1,-1,12.49851072427782,-1,199,-1
154.84.175.119,11.505282902293612,-1,222,-1,-1,-1,11.505282902293612,-1,222,-1
154.84.175.200,14.678336996384939,-1,185,-1,-1,-1,14.678336996384939,-1,185,-1
154.84.175.3,10.655799313805941,-1,222,-1,-1,-1,10.655799313805941,-1,222,-1
154.84.175.196,10.822250953459966,-1,221,-1,-1,-1,10.822250953459966,-1,221,-1
154.84.175.235,13.074088539205833,-1,241,-1,-1,-1,13.074088539205833,-1,241,-1
154.84.175.73,12.47641606453696,-1,207,-1,-1,-1,12.47641606453696,-1,207,-1
154.84.175.166,10.522175313443924,-1,194,-1,-1,-1,10.522175313443924,-1,194,-1
154.84.175.204,12.684319814657952,-1,200,-1,-1,-1,12.684319814657952,-1,200,-1
154.84.175.107,11.068790360110722,-1,250,-1,-1,-1,11.068790360110722,-1,250,-1
154.84.175.214,6.717611464443401,-1,245,-1,-1,-1,6.717611464443401,-1,245,-1
154.84.175.152,13.54437753498388,-1,234,-1,-1,-1,13.54437753498388,-1,234,-1
154.84.175.12,11.339404668299608,-1,236,-1,-1,-1,11.339404668299608,-1,236,-1
154.84.175.154,11.23341617800289,-1,250,-1,-1,-1,11.23341617800289,-1,250,-1
154.84.175.251,13.071049010445435,-1,218,-1,-1,-1,13.071049010445435,-1,218,-1
154.84.175.16,11.571878899251285,-1,188,-1,-1,-1,11.571878899251285,-1,188,-1
154.84.175.57,13.346124926297081,-1,192,-1,-1,-1,13.346124926297081,-1,192,-1
154.84.175.189,13.572381655173524,-1,186,-1,-1,-1,13.572381655173524,-1,186,-1
154.84.175.31,8.96800542979051,-1,192,-1,-1,-1,8.96800542979051,-1,192,-1
