ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.27,13.604907929446453,-1,222,-1,-1,-1,13.604907929446453,-1,222,-1
185.18.250.203,13.104142749970128,-1,240,-1,-1,-1,13.104142749970128,-1,240,-1
185.18.250.198,12.067259950935249,-1,244,-1,-1,-1,12.067259950935249,-1,244,-1
185.18.250.105,11.260934561168598,-1,209,-1,-1,-1,11.260934561168598,-1,209,-1
185.18.250.170,11.384426039713208,-1,286,-1,-1,-1,11.384426039713208,-1,286,-1
185.18.250.5,12.093114868372497,-1,240,-1,-1,-1,12.093114868372497,-1,240,-1
185.18.250.136,10.695297836654587,-1,257,-1,-1,-1,10.695297836654587,-1,257,-1
185.18.250.146,10.143073889680418,-1,277,-1,-1,-1,10.143073889680418,-1,277,-1
185.18.250.8,8.192272470835423,-1,273,-1,-1,-1,8.192272470835423,-1,273,-1
185.18.250.84,9.27975559689684,-1,289,-1,-1,-1,9.27975559689684,-1,289,-1
185.18.250.157,9.678998553821188,-1,262,-1,-1,-1,9.678998553821188,-1,262,-1
185.18.250.116,9.050978948595146,-1,256,-1,-1,-1,9.050978948595146,-1,256,-1
185.18.250.59,10.650647666677798,-1,261,-1,-1,-1,10.650647666677798,-1,261,-1
185.18.250.76,11.446201194715764,-1,280,-1,-1,-1,11.446201194715764,-1,280,-1
185.18.250.25,12.10690213034295,-1,217,-1,-1,-1,12.10690213034295,-1,217,-1
185.18.250.36,13.2338776547685,-1,181,-1,-1,-1,13.2338776547685,-1,181,-1
185.18.250.208,13.03726699462892,-1,182,-1,-1,-1,13.03726699462892,-1,182,-1
185.18.250.66,12.644828731633588,-1,204,-1,-1,-1,12.644828731633588,-1,204,-1
185.18.250.24,10.49867140642568,-1,208,-1,-1,-1,10.49867140642568,-1,208,-1
185.18.250.150,12.049234013724602,-1,203,-1,-1,-1,12.049234013724602,-1,203,-1
173.245.58.140,12.586374783814616,-1,186,-1,-1,-1,12.586374783814616,-1,186,-1
173.245.58.11,12.178541683954592,-1,296,-1,-1,-1,12.178541683954592,-1,296,-1
173.245.58.118,12.104039790031313,-1,180,-1,-1,-1,12.104039790031313,-1,180,-1
173.245.49.204,11.226542578292944,-1,178,-1,-1,-1,11.226542578292944,-1,178,-1
103.21.244.185,13.413853341820312,-1,188,-1,-1,-1,13.413853341820312,-1,188,-1
103.21.244.188,11.047122037420976,-1,190,-1,-1,-1,11.047122037420976,-1,190,-1
103.21.244.94,12.862111444881647,-1,197,-1,-1,-1,12.862111444881647,-1,197,-1
103.21.244.240,14.337158570862739,-1,182,-1,-1,-1,14.337158570862739,-1,182,-1
103.21.244.197,14.036394089216866,-1,188,-1,-1,-1,14.036394089216866,-1,188,-1
